Time_s   Intensity_dB
261.506667   62.519101
261.517333   63.889146
261.528000   64.733246
261.538667   65.178326
261.549333   64.703173
261.560000   64.153611
261.570667   65.601404
261.581333   67.274134
261.592000   68.055619
261.602667   66.727829
261.613333   63.609480
261.624000   62.171432
261.634667   63.249300
261.645333   64.462522
261.656000   64.599631
261.666667   63.881114
261.677333   63.692110
261.688000   65.409852
261.698667   66.642919
261.709333   66.165030
261.720000   65.771501
261.730667   65.062328
261.741333   63.737928
261.752000   64.479929
261.762667   65.949767
261.773333   65.831275
261.784000   64.323406
261.794667   63.208618
261.805333   62.528534
261.816000   62.340489
261.826667   64.571680
261.837333   66.182256
261.848000   65.676018
261.858667   64.175214
261.869333   63.241702
261.880000   62.654167
261.890667   61.409701
261.901333   61.127106
261.912000   62.110808
261.922667   64.001555
261.933333   65.169439
261.944000   65.868559
261.954667   67.407663
261.965333   68.063371
261.976000   66.870913
261.986667   64.194178
261.997333   62.330367
262.008000   63.993540
262.018667   64.921350
262.029333   63.495357
262.040000   61.654415
262.050667   62.327795
262.061333   64.223769
262.072000   64.499077
262.082667   63.078936
262.093333   62.040589
262.104000   62.516498
262.114667   63.005829
262.125333   62.144886
262.136000   61.868436
262.146667   62.949450
262.157333   62.894167
262.168000   64.143479
262.178667   66.498568
262.189333   67.320112
262.200000   66.826139
262.210667   65.285444
262.221333   64.943591
262.232000   66.728469
262.242667   68.941752
262.253333   72.116556
262.264000   74.388928
262.274667   74.766878
262.285333   73.973284
262.296000   72.933448
262.306667   71.759044
262.317333   70.651704
262.328000   70.299397
262.338667   70.596245
262.349333   70.418996
262.360000   70.553763
262.370667   71.915719
262.381333   72.198347
262.392000   70.936101
262.402667   70.658119
262.413333   70.685322
262.424000   68.354430
262.434667   64.688827
262.445333   63.555662
262.456000   62.009656
262.466667   59.043480
262.477333   59.211794
262.488000   62.737723
262.498667   65.128476
262.509333   66.144020
262.520000   65.955280
262.530667   64.537263
262.541333   64.524301
262.552000   66.698724
262.562667   69.487180
262.573333   72.614057
262.584000   75.033179
262.594667   75.742336
262.605333   75.012293
262.616000   74.044233
262.626667   73.817146
262.637333   74.148451
262.648000   74.586164
262.658667   74.058693
262.669333   72.196437
262.680000   69.129666
262.690667   66.155164
262.701333   65.695986
262.712000   67.141693
262.722667   66.570394
262.733333   64.425924
262.744000   63.222676
262.754667   63.383395
262.765333   63.369450
262.776000   62.830100
262.786667   62.558966
262.797333   62.923453
262.808000   63.642648
262.818667   66.332775
262.829333   68.690241
262.840000   69.711036
262.850667   70.305582
262.861333   70.930417
262.872000   71.339045
262.882667   71.268106
262.893333   70.748935
262.904000   69.892196
262.914667   69.000202
262.925333   68.266618
262.936000   68.300131
262.946667   68.951709
262.957333   70.025384
262.968000   71.364115
262.978667   72.979659
262.989333   73.809964
263.000000   72.520151
263.010667   68.986021
263.021333   64.979668
263.032000   62.664675
263.042667   61.727486
263.053333   62.357815
263.064000   63.640548
263.074667   64.221179
263.085333   62.767979
263.096000   59.876470
263.106667   59.123829
263.117333   59.243501
263.128000   59.638692
263.138667   66.178955
263.149333   71.887292
263.160000   74.232673
263.170667   74.202807
263.181333   73.331338
263.192000   72.462741
263.202667   71.927596
263.213333   72.288359
263.224000   73.214304
263.234667   73.859858
263.245333   73.825120
263.256000   73.365931
263.266667   72.938472
263.277333   72.533497
263.288000   72.009525
263.298667   71.093270
263.309333   69.559636
263.320000   68.327497
263.330667   67.826891
263.341333   67.060530
263.352000   66.239922
263.362667   65.409722
263.373333   64.725399
263.384000   64.279602
263.394667   64.345754
263.405333   65.619425
263.416000   67.322574
263.426667   68.522513
263.437333   69.219131
263.448000   69.689716
263.458667   70.002058
263.469333   70.341389
263.480000   70.501307
263.490667   70.526939
263.501333   70.985446
263.512000   71.496609
263.522667   71.918930
263.533333   72.392550
263.544000   72.648814
263.554667   72.532744
263.565333   72.296837
263.576000   72.317262
263.586667   71.579986
263.597333   69.427590
263.608000   66.532044
263.618667   63.232401
263.629333   59.438009
263.640000   57.360955
263.650667   57.513339
263.661333   56.273560
263.672000   53.562775
263.682667   50.865636
263.693333   49.952287
263.704000   51.606885
263.714667   54.391146
263.725333   57.357402
263.736000   60.179137
263.746667   62.712363
263.757333   65.716771
263.768000   68.391388
263.778667   69.424722
263.789333   69.653271
263.800000   70.167634
263.810667   70.571243
263.821333   70.448248
263.832000   70.118327
263.842667   70.186879
263.853333   70.431690
263.864000   70.259547
263.874667   69.847850
263.885333   69.591219
263.896000   69.237053
263.906667   68.932003
263.917333   68.745178
263.928000   68.084705
263.938667   66.769052
263.949333   64.833540
263.960000   62.301583
263.970667   60.043444
263.981333   57.898289
263.992000   55.135345
264.002667   53.117637
264.013333   53.771611
264.024000   56.921536
264.034667   60.569328
264.045333   62.916066
264.056000   64.214039
264.066667   65.486316
264.077333   66.570453
264.088000   66.902560
264.098667   65.964214
264.109333   63.898368
264.120000   62.550260
264.130667   62.679089
264.141333   63.342074
264.152000   64.254344
264.162667   65.004031
264.173333   66.085894
264.184000   67.630181
264.194667   69.214634
264.205333   70.207217
264.216000   70.605181
264.226667   70.964771
264.237333   71.413242
264.248000   71.713602
264.258667   70.984986
264.269333   68.294712
264.280000   63.561495
264.290667   58.799572
264.301333   55.444228
264.312000   52.576140
264.322667   49.440256
264.333333   48.793140
264.344000   52.759377
264.354667   55.207930
264.365333   59.419280
264.376000   64.996841
264.386667   68.546737
264.397333   70.033405
264.408000   69.108593
264.418667   65.357689
264.429333   60.036685
264.440000   57.516925
264.450667   56.654925
264.461333   55.389425
264.472000   54.102848
264.482667   52.541629
264.493333   50.559904
264.504000   48.069167
264.514667   45.550553
264.525333   48.939349
264.536000   58.600468
264.546667   65.462535
264.557333   68.612976
264.568000   68.810366
264.578667   67.660916
264.589333   66.543814
264.600000   65.253683
264.610667   63.966999
264.621333   62.973856
264.632000   62.208810
264.642667   61.372698
264.653333   59.447221
264.664000   56.472618
264.674667   54.497332
264.685333   53.195432
264.696000   51.102641
264.706667   49.135004
264.717333   47.839229
264.728000   46.447378
264.738667   44.996030
264.749333   44.966493
264.760000   46.262267
264.770667   54.290179
264.781333   65.032064
264.792000   72.034372
264.802667   75.746906
264.813333   77.180765
264.824000   77.182115
264.834667   76.261368
264.845333   74.902761
264.856000   73.793265
264.866667   72.456418
264.877333   69.820226
264.888000   65.458125
264.898667   61.206192
264.909333   60.043484
264.920000   62.270197
264.930667   66.757541
264.941333   69.969855
264.952000   70.991819
264.962667   70.424132
264.973333   69.605346
264.984000   69.036120
264.994667   69.060480
265.005333   69.634211
265.016000   70.008475
265.026667   69.985991
265.037333   69.416338
265.048000   67.932311
265.058667   65.586028
265.069333   64.137153
265.080000   64.481694
265.090667   64.514743
265.101333   64.305341
265.112000   63.711496
265.122667   62.455659
265.133333   60.816280
265.144000   59.156400
265.154667   56.902904
265.165333   53.787521
265.176000   50.643958
265.186667   46.565883
265.197333   42.867112
265.208000   47.968515
265.218667   55.567637
265.229333   61.483893
265.240000   65.644884
265.250667   68.078359
265.261333   69.154225
265.272000   69.665537
265.282667   70.604160
265.293333   72.169230
265.304000   73.938666
265.314667   74.601125
265.325333   73.220281
265.336000   69.951037
265.346667   66.893424
265.357333   65.308333
265.368000   63.790036
265.378667   61.962097
265.389333   59.796130
265.400000   57.177980
265.410667   53.902469
265.421333   50.186042
265.432000   47.415160
265.442667   45.004841
265.453333   42.246091
265.464000   40.209595
265.474667   39.628631
265.485333   40.326705
265.496000   47.838313
265.506667   56.891584
265.517333   61.563501
265.528000   62.561501
265.538667   62.497394
265.549333   64.599140
265.560000   67.228080
265.570667   68.632752
265.581333   67.892837
265.592000   64.754055
265.602667   59.908957
265.613333   56.375621
265.624000   54.456716
265.634667   51.712977
265.645333   48.112120
265.656000   44.308194
265.666667   47.232970
265.677333   54.372974
265.688000   57.900024
265.698667   58.284388
265.709333   56.924290
265.720000   55.149284
265.730667   57.195191
265.741333   65.294701
265.752000   70.415204
265.762667   72.276446
265.773333   72.471421
265.784000   72.571155
265.794667   72.226638
265.805333   70.731066
265.816000   69.510224
265.826667   68.866128
265.837333   67.206649
265.848000   65.640587
265.858667   65.897183
265.869333   66.688591
265.880000   67.186356
265.890667   67.365299
265.901333   67.006506
265.912000   66.154357
265.922667   65.334798
265.933333   64.485185
265.944000   63.511212
265.954667   66.278629
265.965333   71.257621
265.976000   74.134702
265.986667   75.115524
265.997333   74.965664
266.008000   74.380190
266.018667   73.772722
266.029333   73.664822
266.040000   74.270232
266.050667   74.771451
266.061333   74.927291
266.072000   75.034604
266.082667   75.315238
266.093333   75.674074
266.104000   75.298687
266.114667   74.115263
266.125333   73.060394
266.136000   71.661042
266.146667   69.085922
266.157333   65.405237
266.168000   62.162249
266.178667   61.074454
266.189333   60.417934
266.200000   60.484611
266.210667   62.272518
266.221333   64.263397
266.232000   65.034689
266.242667   64.826366
266.253333   64.132910
266.264000   63.006432
266.274667   61.989574
266.285333   60.383233
266.296000   58.918848
266.306667   57.862731
266.317333   57.433377
266.328000   58.421169
266.338667   60.280946
266.349333   62.421886
266.360000   65.011044
266.370667   67.814898
266.381333   69.901850
266.392000   70.483596
266.402667   70.081438
266.413333   69.273214
266.424000   67.196673
266.434667   64.427382
266.445333   62.877444
266.456000   61.492667
266.466667   59.671028
266.477333   59.307059
266.488000   60.700904
266.498667   61.654225
266.509333   61.887454
266.520000   61.954487
266.530667   61.544721
266.541333   60.513539
266.552000   59.395161
266.562667   58.189164
266.573333   57.130420
266.584000   56.443587
266.594667   55.834474
266.605333   55.603460
266.616000   56.258478
266.626667   57.043694
266.637333   57.104489
266.648000   56.935692
266.658667   56.956133
266.669333   57.045976
266.680000   56.787446
266.690667   55.898527
266.701333   54.470837
266.712000   53.304298
266.722667   53.365768
266.733333   53.264754
266.744000   52.370201
266.754667   52.052178
266.765333   52.111445
266.776000   51.904248
266.786667   51.821852
266.797333   53.074784
266.808000   54.570764
266.818667   55.101934
266.829333   55.788511
266.840000   56.293521
266.850667   55.899639
266.861333   55.188595
266.872000   54.847022
266.882667   55.254767
266.893333   55.755201
266.904000   55.663820
266.914667   55.373665
266.925333   55.494152
266.936000   55.969047
266.946667   56.040426
266.957333   55.247164
266.968000   54.642836
266.978667   54.752344
266.989333   54.442054
267.000000   54.010567
267.010667   53.756690
267.021333   53.528065
267.032000   52.741947
267.042667   51.788416
267.053333   51.831756
267.064000   51.957087
267.074667   52.215958
267.085333   53.173535
267.096000   53.541420
267.106667   53.061734
267.117333   53.545869
267.128000   55.100058
267.138667   55.652712
267.149333   57.634025
267.160000   62.166566
267.170667   66.227502
267.181333   70.590103
267.192000   73.577503
267.202667   74.570335
267.213333   74.395113
267.224000   73.693207
267.234667   72.030295
267.245333   69.485022
267.256000   69.021457
267.266667   71.369202
267.277333   74.114523
267.288000   76.279520
267.298667   77.308220
267.309333   76.758701
267.320000   74.171100
267.330667   69.203171
267.341333   63.339740
267.352000   59.814205
267.362667   58.226849
267.373333   57.171992
267.384000   56.467380
267.394667   56.038726
267.405333   55.429131
267.416000   58.235012
267.426667   61.880358
267.437333   62.722717
267.448000   61.901479
267.458667   61.260186
267.469333   60.377399
267.480000   60.075436
267.490667   64.519165
267.501333   70.766469
267.512000   74.762076
267.522667   76.684556
267.533333   77.016373
267.544000   76.639754
267.554667   75.835692
267.565333   74.015919
267.576000   71.976813
267.586667   71.845092
267.597333   73.185685
267.608000   73.899618
267.618667   73.748722
267.629333   73.667473
267.640000   73.594748
267.650667   73.377644
267.661333   72.993078
267.672000   72.726663
267.682667   72.903736
267.693333   72.869719
267.704000   71.758833
267.714667   69.180217
267.725333   65.178997
267.736000   60.768805
267.746667   57.894012
267.757333   56.299674
267.768000   54.834532
267.778667   56.625898
267.789333   63.879811
267.800000   69.625418
267.810667   72.806106
267.821333   74.146799
267.832000   74.827726
267.842667   75.052882
267.853333   74.332846
267.864000   73.625388
267.874667   73.784665
267.885333   73.891484
267.896000   73.492671
267.906667   72.827529
267.917333   72.330963
267.928000   71.971289
267.938667   71.524729
267.949333   71.160133
267.960000   71.209248
267.970667   71.560602
267.981333   71.923713
267.992000   71.965898
268.002667   71.643073
268.013333   70.842391
268.024000   68.839471
268.034667   65.146413
268.045333   60.365647
268.056000   56.067827
268.066667   52.765756
268.077333   51.427100
268.088000   51.138729
268.098667   51.019086
268.109333   50.751011
268.120000   51.173192
268.130667   53.279548
268.141333   57.161004
268.152000   61.026042
268.162667   63.588809
268.173333   64.121928
268.184000   62.592198
268.194667   61.025004
268.205333   61.755451
268.216000   63.343092
268.226667   64.670657
268.237333   65.350821
268.248000   64.948893
268.258667   62.749149
268.269333   58.205253
268.280000   52.051670
268.290667   48.122813
268.301333   53.721293
268.312000   60.334748
268.322667   62.684075
268.333333   61.673473
268.344000   58.790963
268.354667   56.930700
268.365333   57.867576
268.376000   63.123357
268.386667   68.539038
268.397333   71.677989
268.408000   73.195169
268.418667   74.049598
268.429333   74.502394
268.440000   74.570448
268.450667   74.457013
268.461333   74.058042
268.472000   73.348896
268.482667   72.177759
268.493333   70.596361
268.504000   68.948504
268.514667   67.586289
268.525333   66.759857
268.536000   66.009764
268.546667   64.941022
268.557333   63.955721
268.568000   63.538774
268.578667   63.118627
268.589333   63.036955
268.600000   63.359964
268.610667   63.866023
268.621333   64.727809
268.632000   66.154044
268.642667   67.361992
268.653333   67.377979
268.664000   66.484023
268.674667   65.446405
268.685333   63.952566
268.696000   61.056846
268.706667   57.570116
268.717333   56.040224
268.728000   55.712632
268.738667   55.857900
268.749333   55.467070
268.760000   55.167336
268.770667   55.072354
268.781333   54.183940
268.792000   52.550248
268.802667   51.320989
268.813333   51.011748
268.824000   50.664653
268.834667   49.882886
268.845333   48.915252
268.856000   47.627751
268.866667   46.028332
268.877333   45.003099
268.888000   45.052226
268.898667   45.610610
268.909333   46.998194
268.920000   50.465099
268.930667   53.311362
268.941333   54.716242
268.952000   55.610173
268.962667   56.214800
268.973333   56.492469
268.984000   56.834735
268.994667   58.120609
269.005333   59.502304
269.016000   60.174467
269.026667   60.375463
269.037333   59.950142
269.048000   58.482664
269.058667   56.939563
269.069333   56.439798
269.080000   56.521370
269.090667   56.893779
269.101333   57.535159
269.112000   58.668054
269.122667   59.796405
269.133333   60.833204
269.144000   62.291003
269.154667   63.133217
269.165333   63.633613
269.176000   65.502100
269.186667   67.496008
269.197333   67.570290
269.208000   65.953264
269.218667   65.152940
269.229333   65.458832
269.240000   65.084907
269.250667   64.613783
269.261333   64.626631
269.272000   64.970321
269.282667   65.207319
269.293333   65.013851
269.304000   64.712788
269.314667   64.429808
269.325333   64.768015
269.336000   65.455013
269.346667   65.942727
269.357333   66.405745
269.368000   66.876987
269.378667   67.662083
269.389333   68.753954
269.400000   69.085740
269.410667   68.602397
269.421333   68.352866
269.432000   68.479461
269.442667   68.168678
269.453333   67.202105
269.464000   67.176840
269.474667   68.584542
269.485333   69.828410
269.496000   69.884040
269.506667   69.089961
269.517333   68.591709
269.528000   68.376578
269.538667   68.449086
269.549333   69.014277
269.560000   69.794574
269.570667   69.987111
269.581333   69.504265
269.592000   68.857721
269.602667   68.353995
269.613333   67.803530
269.624000   67.493024
269.634667   67.644733
269.645333   68.256930
269.656000   68.777020
269.666667   68.696792
269.677333   68.234900
269.688000   68.044397
269.698667   68.419368
269.709333   68.844286
269.720000   68.871306
269.730667   68.814455
269.741333   68.755930
269.752000   68.589289
269.762667   68.124799
269.773333   67.536818
269.784000   67.707089
269.794667   68.507424
269.805333   68.802995
269.816000   68.729996
269.826667   68.601315
269.837333   68.626718
269.848000   68.066639
269.858667   67.448129
269.869333   67.995789
269.880000   68.864062
269.890667   68.931391
269.901333   68.043868
269.912000   67.514810
269.922667   67.689622
269.933333   67.931145
269.944000   67.639243
269.954667   67.137158
269.965333   67.557381
269.976000   68.333817
269.986667   68.378529
269.997333   68.228507
270.002667   68.168436
270.013333   67.868284
270.024000   67.167503
270.034667   66.945289
270.045333   67.956451
270.056000   68.869525
270.066667   69.060504
270.077333   68.268901
270.088000   67.010207
270.098667   66.202069
270.109333   65.337341
270.120000   64.978930
270.130667   66.164332
270.141333   66.863487
270.152000   66.032592
270.162667   64.828925
270.173333   63.999903
270.184000   63.943206
270.194667   64.492410
270.205333   64.672917
270.216000   64.230740
270.226667   63.827516
270.237333   63.511985
270.248000   62.976102
270.258667   61.488084
270.269333   60.040516
270.280000   60.541936
270.290667   62.232699
270.301333   61.960584
270.312000   59.855087
270.322667   59.776651
270.333333   60.550198
270.344000   61.037159
270.354667   61.713235
270.365333   60.460379
270.376000   58.292481
270.386667   57.143813
270.397333   57.182366
270.408000   61.055131
270.418667   64.366521
270.429333   64.672555
270.440000   64.082543
270.450667   65.949107
270.461333   68.424556
270.472000   69.764233
270.482667   70.168784
270.493333   70.537339
270.504000   72.228861
270.514667   74.043064
270.525333   75.224697
270.536000   75.888305
270.546667   76.285261
270.557333   76.254457
270.568000   75.973244
270.578667   75.520702
270.589333   74.379042
270.600000   72.847902
270.610667   71.725945
270.621333   71.129165
270.632000   70.632477
270.642667   69.659854
270.653333   69.066227
270.664000   67.875221
270.674667   65.789481
270.685333   64.594745
270.696000   64.552179
270.706667   63.768923
270.717333   62.369144
270.728000   61.363491
270.738667   62.303867
270.749333   65.894465
270.760000   67.586600
270.770667   65.928603
270.781333   62.132849
270.792000   59.382632
270.802667   59.691383
270.813333   61.990341
270.824000   63.571228
270.834667   63.171889
270.845333   62.183569
270.856000   61.717095
270.866667   61.670445
270.877333   61.722520
270.888000   62.394155
270.898667   63.977579
270.909333   64.795703
270.920000   64.972211
270.930667   65.704993
270.941333   66.445157
270.952000   66.024131
270.962667   66.605134
270.973333   67.227492
270.984000   66.633205
270.994667   66.305665
271.005333   65.901410
271.016000   65.693162
271.026667   66.273568
271.037333   66.559921
271.048000   66.083816
271.058667   64.987691
271.069333   62.682856
271.080000   60.032291
271.090667   58.476067
271.101333   58.894737
271.112000   59.412455
271.122667   58.722340
271.133333   58.495487
271.144000   59.262011
271.154667   58.302676
271.165333   56.761137
271.176000   57.267489
271.186667   56.695936
271.197333   54.804010
271.208000   54.330142
271.218667   56.523512
271.229333   61.676575
271.240000   64.734284
271.250667   64.957523
271.261333   64.234106
271.272000   63.588381
271.282667   62.534317
271.293333   62.812610
271.304000   64.680598
271.314667   64.815837
271.325333   64.573498
271.336000   64.476403
271.346667   63.950273
271.357333   63.940656
271.368000   63.601611
271.378667   63.228236
271.389333   64.410860
271.400000   67.379030
271.410667   69.659070
271.421333   70.344878
271.432000   70.171586
271.442667   70.056816
271.453333   69.647583
271.464000   69.153270
271.474667   68.920471
271.485333   68.174618
271.496000   66.960980
271.506667   66.261894
271.517333   65.657405
271.528000   65.884205
271.538667   66.040284
271.549333   64.238199
271.560000   61.792753
271.570667   61.800121
271.581333   65.019555
271.592000   66.439158
271.602667   64.619136
271.613333   61.722319
271.624000   60.403462
271.634667   59.164151
271.645333   59.370517
271.656000   59.774625
271.666667   57.995239
271.677333   55.789672
271.688000   54.922349
271.698667   57.092665
271.709333   59.234570
271.720000   59.372102
271.730667   61.153600
271.741333   62.182676
271.752000   60.382317
271.762667   58.818796
271.773333   62.759821
271.784000   65.924753
271.794667   65.618269
271.805333   63.176430
271.816000   62.459056
271.826667   62.258692
271.837333   60.977238
271.848000   60.571638
271.858667   60.508440
271.869333   62.061234
271.880000   63.541855
271.890667   62.724653
271.901333   60.455099
271.912000   60.584038
271.922667   62.002332
271.933333   61.835439
271.944000   59.641240
271.954667   57.723734
271.965333   56.778152
271.976000   55.475577
271.986667   55.335745
271.997333   55.984578
272.008000   57.613792
272.018667   57.730052
272.029333   59.882493
272.040000   63.801367
272.050667   64.199914
272.061333   61.228168
272.072000   57.531407
272.082667   55.275265
272.093333   54.445774
272.104000   54.279586
272.114667   53.636377
272.125333   53.216721
272.136000   55.790657
272.146667   60.072916
272.157333   60.899897
272.168000   58.088705
272.178667   54.443486
272.189333   54.063764
272.200000   59.307987
272.210667   64.039789
272.221333   65.136148
272.232000   62.706275
272.242667   58.945510
272.253333   58.734425
272.264000   60.717780
272.274667   60.179783
272.285333   56.971949
272.296000   54.210694
272.306667   55.105492
272.317333   56.777172
272.328000   55.515753
272.338667   52.308698
272.349333   54.565581
272.360000   59.394958
272.370667   60.547976
272.381333   58.257580
272.392000   56.775222
272.402667   57.186819
272.413333   58.378033
272.424000   62.605649
272.434667   63.629765
272.445333   61.336014
272.456000   62.835349
272.466667   67.714639
272.477333   72.011369
272.488000   74.953849
272.498667   76.808942
272.509333   77.826152
272.520000   78.205343
272.530667   78.346882
272.541333   78.476948
272.552000   78.359915
272.562667   77.669516
272.573333   76.274334
272.584000   74.763638
272.594667   74.701469
272.605333   75.848186
272.616000   76.720291
272.626667   76.396100
272.637333   74.979125
272.648000   72.934301
272.658667   70.679567
272.669333   68.884307
272.680000   67.131632
272.690667   65.279937
272.701333   64.902737
272.712000   66.444409
272.722667   68.139088
272.733333   68.573586
272.744000   69.245500
272.754667   71.630968
272.765333   74.283211
272.776000   75.781904
272.786667   75.690367
272.797333   73.771402
272.808000   70.429710
272.818667   67.804597
272.829333   65.849322
272.840000   62.433581
272.850667   58.247439
272.861333   54.690363
272.872000   51.251930
272.882667   49.823283
272.893333   54.212441
272.904000   58.732886
272.914667   59.138723
272.925333   55.675018
272.936000   52.698037
272.946667   53.079556
272.957333   53.909882
272.968000   55.235154
272.978667   60.604173
272.989333   68.421525
273.000000   73.324162
273.010667   75.406676
273.021333   75.673202
273.032000   75.324985
273.042667   75.272060
273.053333   75.436848
273.064000   75.195953
273.074667   74.337320
273.085333   72.160506
273.096000   68.068484
273.106667   63.859115
273.117333   63.582497
273.128000   63.963318
273.138667   64.175586
273.149333   64.678983
273.160000   64.074157
273.170667   62.542524
273.181333   61.165230
273.192000   61.686631
273.202667   65.251566
273.213333   68.001168
273.224000   68.913428
273.234667   67.538314
273.245333   63.662638
273.256000   60.595870
273.266667   62.453292
273.277333   64.988251
273.288000   66.594644
273.298667   67.924039
273.309333   68.841411
273.320000   69.185846
273.330667   69.672656
273.341333   70.093947
273.352000   70.055354
273.362667   69.874322
273.373333   69.248905
273.384000   67.670246
273.394667   65.140612
273.405333   62.883109
273.416000   61.953955
273.426667   61.264887
273.437333   60.708857
273.448000   60.407006
273.458667   60.834753
273.469333   61.474816
273.480000   61.458709
273.490667   60.874619
273.501333   60.312160
273.512000   58.339229
273.522667   53.409224
273.533333   46.916363
273.544000   44.005905
273.554667   42.797740
273.565333   42.717470
273.576000   49.418038
273.586667   59.234532
273.597333   66.629591
273.608000   71.014929
273.618667   72.607155
273.629333   72.336858
273.640000   71.923474
273.650667   72.286763
273.661333   73.155037
273.672000   73.742964
273.682667   73.892595
273.693333   73.878355
273.704000   73.739490
273.714667   73.357645
273.725333   72.846965
273.736000   72.395123
273.746667   72.011466
273.757333   72.017078
273.768000   72.330718
273.778667   72.465244
273.789333   72.903152
273.800000   73.777197
273.810667   74.195349
273.821333   73.552284
273.832000   71.709601
273.842667   68.360697
273.853333   63.747592
273.864000   60.256487
273.874667   58.801663
273.885333   57.275070
273.896000   55.175814
273.906667   52.681649
273.917333   51.241604
273.928000   52.447097
273.938667   55.149045
273.949333   57.688996
273.960000   58.876686
273.970667   58.470838
273.981333   57.265959
273.992000   56.695451
274.002667   57.168852
274.013333   58.257156
274.024000   60.122959
274.034667   63.214937
274.045333   66.768515
274.056000   69.717659
274.066667   71.497068
274.077333   72.130388
274.088000   72.326928
274.098667   72.543540
274.109333   72.321564
274.120000   71.379602
274.130667   70.345337
274.141333   70.000253
274.152000   69.968658
274.162667   69.401990
274.173333   68.225936
274.184000   67.275885
274.194667   66.279724
274.205333   66.151986
274.216000   67.328399
274.226667   67.737778
274.237333   67.099408
274.248000   66.083242
274.258667   64.867486
274.269333   63.551732
274.280000   61.539869
274.290667   57.828376
274.301333   52.559106
274.312000   48.321062
274.322667   45.802348
274.333333   44.168366
274.344000   42.580299
274.354667   40.805696
274.365333   39.252062
274.376000   38.292180
274.386667   38.002064
274.397333   43.634370
274.408000   51.714334
274.418667   60.013460
274.429333   66.108018
274.440000   69.434287
274.450667   71.034446
274.461333   72.342473
274.472000   73.575865
274.482667   74.379249
274.493333   74.554111
274.504000   74.344338
274.514667   73.783467
274.525333   72.420783
274.536000   70.090220
274.546667   67.241225
274.557333   64.939637
274.568000   62.988250
274.578667   60.741805
274.589333   59.631896
274.600000   60.057856
274.610667   60.653281
274.621333   60.731390
274.632000   60.743879
274.642667   60.154233
274.653333   58.792775
274.664000   58.905356
274.674667   59.958432
274.685333   60.107269
274.696000   59.243013
274.706667   58.042348
274.717333   57.340741
274.728000   56.841331
274.738667   56.786754
274.749333   56.682598
274.760000   55.150609
274.770667   52.300667
274.781333   49.895736
274.792000   48.358119
274.802667   45.323808
274.813333   41.443171
274.824000   39.880368
274.834667   40.874727
274.845333   47.113347
274.856000   54.427635
274.866667   58.899958
274.877333   61.304166
274.888000   62.868594
274.898667   63.923804
274.909333   64.703374
274.920000   65.237693
274.930667   65.024958
274.941333   63.869122
274.952000   62.637582
274.962667   62.038746
274.973333   60.757522
274.984000   58.499738
274.994667   56.402958
275.005333   55.421125
275.016000   55.203859
275.026667   54.949786
275.037333   53.755394
275.048000   51.426327
275.058667   48.601482
275.069333   46.436712
275.080000   46.467126
275.090667   49.803751
275.101333   55.753829
275.112000   61.455180
275.122667   65.400367
275.133333   67.116448
275.144000   66.513810
275.154667   64.213307
275.165333   62.271938
275.176000   61.719861
275.186667   61.232236
275.197333   60.782626
275.208000   60.975326
275.218667   61.657805
275.229333   62.184994
275.240000   61.534787
275.250667   59.730951
275.261333   58.114091
275.272000   56.980624
275.282667   56.179369
275.293333   55.853926
275.304000   56.107934
275.314667   56.199160
275.325333   56.415936
275.336000   60.162337
275.346667   65.206443
275.357333   68.893618
275.368000   70.742611
275.378667   71.285398
275.389333   71.638100
275.400000   71.978162
275.410667   72.299201
275.421333   72.960249
275.432000   73.569283
275.442667   73.666056
275.453333   73.202421
275.464000   72.290958
275.474667   71.311009
275.485333   70.671626
275.496000   70.327679
275.506667   69.948531
275.517333   69.091833
275.528000   66.930790
275.538667   62.996816
275.549333   60.406514
275.560000   62.189269
275.570667   64.403168
275.581333   66.311925
275.592000   67.767220
275.602667   67.826080
275.613333   65.915516
275.624000   62.464248
275.634667   59.803603
275.645333   59.405507
275.656000   59.978283
275.666667   60.126821
275.677333   60.230296
275.688000   59.833333
275.698667   57.803689
275.709333   54.724439
275.720000   52.180056
275.730667   50.828305
275.741333   51.558268
275.752000   56.422166
275.762667   61.355842
275.773333   64.260562
275.784000   64.833938
275.794667   63.119367
275.805333   59.881944
275.816000   57.323715
275.826667   56.834171
275.837333   58.120486
275.848000   61.493151
275.858667   65.596514
275.869333   67.813371
275.880000   67.840605
275.890667   67.334496
275.901333   67.433412
275.912000   68.353618
275.922667   69.068129
275.933333   68.672769
275.944000   67.493251
275.954667   66.025287
275.965333   64.714489
275.976000   63.663390
275.986667   62.614613
275.997333   61.578385
276.008000   61.150421
276.018667   61.255675
276.029333   61.500393
276.040000   61.182766
276.050667   59.814052
276.061333   57.500973
276.072000   54.398827
276.082667   50.788147
276.093333   48.380415
276.104000   47.251468
276.114667   46.123360
276.125333   46.185224
276.136000   47.842469
276.146667   50.100455
276.157333   51.395424
276.168000   51.334513
276.178667   50.823155
276.189333   50.690256
276.200000   50.515949
276.210667   49.635615
276.221333   48.585548
276.232000   48.071759
276.242667   47.665963
276.253333   47.097971
276.264000   46.045206
276.274667   45.124102
276.285333   46.130443
276.296000   48.147904
276.306667   50.113175
276.317333   51.278818
276.328000   52.030863
276.338667   52.726057
276.349333   53.115503
276.360000   52.696415
276.370667   51.631135
276.381333   51.468453
276.392000   52.550416
276.402667   53.299505
