frame, timestamp, confidence, success, Tx, Ty, Tz, Rx, Ry, Rz
219, 7.27393, 0.967082, 1, -72.7757, -119.167, 641.653, -0.373293, 0.388843, 0.0741895
220, 7.3073, 0.965655, 1, -78.1518, -117.737, 642.007, -0.37258, 0.399997, 0.0956851
221, 7.34067, 0.97051, 1, -83.0275, -116.161, 644.182, -0.365569, 0.407967, 0.105717
222, 7.37403, 0.974983, 1, -88.1036, -115.01, 648.232, -0.354388, 0.416671, 0.113745
223, 7.4074, 0.975037, 1, -92.4212, -112.953, 647.793, -0.345518, 0.423397, 0.120949
224, 7.44077, 0.97656, 1, -97.1656, -112.156, 652.488, -0.333295, 0.415466, 0.126141
225, 7.47413, 0.972633, 1, -101.698, -111.118, 655.665, -0.332127, 0.399688, 0.131019
226, 7.5075, 0.97877, 1, -105.807, -109.319, 656.908, -0.325044, 0.39543, 0.134014
227, 7.54087, 0.977958, 1, -109.503, -106.108, 657.762, -0.291135, 0.423072, 0.142068
228, 7.57423, 0.977881, 1, -110.64, -102.523, 654.335, -0.271912, 0.411307, 0.148995
229, 7.6076, 0.980311, 1, -110.001, -98.5216, 653.228, -0.253715, 0.376761, 0.153242
230, 7.64097, 0.979709, 1, -108.285, -94.1494, 652.923, -0.238237, 0.32195, 0.157542
231, 7.67433, 0.980435, 1, -105.733, -91.1017, 650.71, -0.257271, 0.267556, 0.164802
232, 7.7077, 0.971794, 1, -103.097, -88.3933, 643.57, -0.278885, 0.234698, 0.157969
233, 7.74107, 0.972697, 1, -104.124, -86.6591, 638.131, -0.289164, 0.235134, 0.141925
234, 7.77443, 0.973003, 1, -109.118, -86.3718, 632.781, -0.300347, 0.272651, 0.128087
235, 7.8078, 0.978802, 1, -115.359, -86.2031, 627.485, -0.302191, 0.328944, 0.119017
236, 7.84117, 0.979273, 1, -122.239, -87.2448, 630.61, -0.29496, 0.380641, 0.125177
237, 7.87453, 0.981287, 1, -128.005, -87.3568, 636.086, -0.272186, 0.413293, 0.12614
238, 7.9079, 0.981139, 1, -132.08, -86.4001, 643.353, -0.236971, 0.424227, 0.111713
239, 7.94127, 0.985421, 1, -134.502, -84.1574, 646.562, -0.19872, 0.433642, 0.0942614
240, 7.97463, 0.98783, 1, -135.984, -81.7405, 649.402, -0.165955, 0.443921, 0.0786748
241, 8.008, 0.991225, 1, -136.456, -79.6204, 651.43, -0.144158, 0.440068, 0.0665551
242, 8.04137, 0.990811, 1, -136.159, -78.1804, 653.19, -0.125827, 0.427431, 0.0561764
243, 8.07473, 0.989099, 1, -134.405, -77.0692, 650.852, -0.132937, 0.416346, 0.0539986
244, 8.1081, 0.984977, 1, -132.092, -76.8226, 646.669, -0.150551, 0.391373, 0.0579445
245, 8.14147, 0.987078, 1, -130.157, -76.5234, 643.172, -0.158489, 0.386668, 0.0591932
246, 8.17483, 0.986711, 1, -129.081, -76.5483, 641.686, -0.156954, 0.392294, 0.0599726
247, 8.2082, 0.988377, 1, -129.629, -77.5336, 648.608, -0.130604, 0.400281, 0.0543898
248, 8.24157, 0.993122, 1, -131.541, -79.5668, 660.132, -0.103525, 0.423473, 0.0571636
249, 8.27493, 0.993493, 1, -131.817, -81.8373, 665.632, -0.114968, 0.420127, 0.0692319
250, 8.3083, 0.992855, 1, -130.685, -83.6351, 666.811, -0.121229, 0.417505, 0.0767258
251, 8.34167, 0.992917, 1, -129.177, -85.3475, 668.008, -0.114149, 0.415501, 0.0779342
252, 8.37503, 0.988827, 1, -128.107, -87.618, 670.419, -0.135269, 0.392391, 0.0819701
253, 8.4084, 0.990118, 1, -127.001, -89.3468, 672.034, -0.146787, 0.382781, 0.0862235
254, 8.44177, 0.990089, 1, -126.007, -90.8745, 674.61, -0.146778, 0.384227, 0.0886982
255, 8.47513, 0.989596, 1, -124.073, -91.2343, 673.083, -0.146908, 0.378343, 0.0830517
256, 8.5085, 0.988656, 1, -121.831, -90.7906, 670.276, -0.136536, 0.384374, 0.0787148
257, 8.54187, 0.987835, 1, -119.781, -90.2284, 668.515, -0.12009, 0.390628, 0.0715511
258, 8.57523, 0.985411, 1, -117.448, -89.4164, 664.687, -0.110419, 0.396292, 0.0658308
259, 8.6086, 0.984968, 1, -115.146, -88.8178, 661.823, -0.109951, 0.393353, 0.0610271
260, 8.64197, 0.985625, 1, -112.977, -88.6275, 661.781, -0.108696, 0.388772, 0.0569477
261, 8.67533, 0.987035, 1, -110.202, -88.3268, 660.49, -0.104394, 0.386389, 0.0543367
262, 8.7087, 0.987289, 1, -107.381, -88.3922, 659.602, -0.102916, 0.381478, 0.0515273
263, 8.74207, 0.988682, 1, -104.672, -88.7531, 660.167, -0.100784, 0.383333, 0.0505262
264, 8.77543, 0.991708, 1, -101.867, -89.1046, 661.051, -0.0921422, 0.38509, 0.0483754
265, 8.8088, 0.993265, 1, -99.3819, -90.3944, 663.974, -0.110164, 0.362697, 0.0528666
