video,laughter_start,laughter_end,laughter_value,start_segment_s,end_segment_s,start_segment_frame,end_segment_frame,gaze_0_y,gaze_1_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,p_scale,p_rx,p_ry,p_rz,p_tx,p_ty,AU01_r,AU02_r,AU04_r,AU06_r,AU07_r,AU12_r,AU14_r,AU23_r,AU26_r,AU01_c,AU04_c,AU05_c,AU06_c,AU07_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU23_c,AU25_c,AU26_c,eyebrow_raise,frown
MarinaFranklin,105,107,1,104,105,3121,3150,0.024656816,0.017607992,16.98720588,6.401674026,17.9788167,0.067958252,0.150818765,0.02519268,0.019576491,0.069577314,0.149519983,0.025930777,15.78710677,6.004309322,0.99808613,0.057606033,1.93087123,0.393574726,0.161114353,0.312525324,0.27901839,0.19804717,0.469565943,0.8,0.833333333,0.766666667,0.133333333,0.233333333,0.5,0,0,0.766666667,0.466666667,0.266666667,0,0.266666667,0.100353334,0.130260679
MarinaFranklin,113,115,1,107,113,3211,3390,0.039295532,0.030711564,28.7809199,17.42986578,22.97051128,0.120123231,0.259142643,0.145410962,0.023564985,0.120394927,0.27662029,0.147113906,25.96757448,13.31239854,0.855151899,0.27121893,0.025711091,0.030383246,0.298836584,0.168768576,0.245792075,0.145353508,0.457399421,0.483333333,0.033333333,0.683333333,0.027777778,0.055555556,0.25,0.033333333,0.388888889,0.183333333,0.522222222,0.55,0.527777778,0.244444444,0.090521639,0.093816455
MarinaFranklin,118,119,1,115,118,3451,3540,0.03050468,0.0346435,17.77659261,13.38485469,9.710495022,0.140767944,0.226136988,0.104744012,0.011473967,0.134490329,0.228445428,0.105434642,16.34013156,11.8930394,1.528847728,0.014438351,0.781054092,0.22958966,0.200968229,0.233953754,0.13263042,0.01165176,0.510057153,0.944444444,0.411111111,0.933333333,0,0.022222222,0.522222222,0.066666667,0.122222222,0.755555556,0,0.377777778,0.177777778,0.277777778,0.043009658,0.144930075
MarinaFranklin,120,122,1,119,120,3571,3600,0.031968633,0.021953163,23.03926897,2.329414394,8.284999789,0.030834288,0.32586769,0.031671327,0.010125615,0.028220937,0.346058478,0.032032998,21.37448356,1.698428964,1.4557157,0.058798092,0,0.00513051,0.220646173,0.052086047,0.090847807,0.000222303,0.999515317,1,0,1,0,0.133333333,0,0,0,0.533333333,0.766666667,0,0.533333333,0.3,0.014577726,0.124158569
MarinaFranklin,125,126,1,122,125,3661,3750,0.028992762,0.026021336,28.88186447,4.128856785,19.09151437,0.048098403,0.274080824,0.094101829,0.020856089,0.048384628,0.292356088,0.094574837,25.84000855,4.475196023,0.92498556,0.123198857,0.007323561,0.144283891,0.877298158,0.559510237,0.476343822,0.019524422,1.062459573,0.833333333,0.122222222,1,0.288888889,0.4,0.588888889,0.355555556,0.488888889,0.177777778,0.955555556,0.255555556,0.955555556,0.322222222,0.029397856,0.047990611
MarinaFranklin,127,130,1,126,127,3781,3810,0.022697227,0.02791648,3.354913455,5.243548733,16.53460985,0.04984279,0.041516373,0.014000791,0.018145723,0.047861741,0.042526649,0.014434326,3.01052534,2.902346607,1.420539333,0.492739879,0,0,0.073999833,0,0.006100133,0.019447603,0.307646824,1,0,0.9,0,0,0,0,0,0,0.966666667,0,0.266666667,0,0.037593701,0.005985595
MarinaFranklin,132,133,1,130,132,3901,3960,0.023632381,0.023331254,7.051479892,2.756262044,8.05104226,0.024905636,0.066820475,0.017825116,0.008695394,0.024012941,0.069778785,0.017797617,6.639378776,2.25712966,0.731969633,0,0,0.010513552,0.267558412,0.247126006,0.309271745,0.497170127,0.142523919,0.966666667,0,0.933333333,0,0.016666667,0.25,0,0.633333333,1,0.45,0.666666667,0.033333333,0.016666667,0.040620969,0.052203262
MarinaFranklin,136,138,1,133,136,3991,4080,0.033279265,0.02215254,14.09947946,6.348815046,8.952577654,0.05064494,0.141407059,0.059331217,0.009159168,0.047952068,0.151130133,0.059501612,12.68872836,5.956371598,0.081859267,0.011366076,0,0.200172722,0.306239006,0.614483527,0.434756073,0.078206374,0.788993992,0.066666667,0,0.6,0.422222222,0.533333333,0.711111111,0.411111111,0.533333333,0.455555556,0.222222222,0.655555556,0.5,0.522222222,0.057993571,0.06988818
MarinaFranklin,145,147,1,138,145,4141,4350,0.038959149,0.037040293,28.98035597,8.208022014,16.85759994,0.079567077,0.371282026,0.076969758,0.014712412,0.075723026,0.389005306,0.077632859,25.98186971,8.021284507,0.435289897,0.161449291,0.792801584,0.081345553,0.168814071,0.066989951,0.114911538,0.056027599,0.827578673,0.276190476,0.238095238,0.833333333,0.023809524,0.128571429,0.319047619,0,0.114285714,0.361904762,0.376190476,0.323809524,0.466666667,0.423809524,0.107329392,0.173394991
MarinaFranklin,149,151,1,147,149,4411,4470,0.04149445,0.030340529,19.63447459,4.868291568,18.7543975,0.069010949,0.293749702,0.043227787,0.023338945,0.070747072,0.312309697,0.044519185,18.13775103,5.35878202,0.885402867,0.16320602,0,0.000816225,0.201439314,0.143678861,0.028890057,0.242072127,0.826516967,0.416666667,0.266666667,0.95,0,0,0.133333333,0,0.05,0.6,1,0.333333333,0.55,0.55,0.064645562,0.081429872
MarinaFranklin,153,156,1,151,153,4531,4590,0.026564872,0.05012972,16.66644008,7.34940808,15.45207666,0.077471887,0.130859266,0.059242989,0.015164454,0.075236316,0.134611879,0.059858671,15.13748581,6.669119855,0.04326895,0,0.123565008,0.94272855,0.601060158,1.600571667,1.395822817,0.186573903,0.799521087,0,0.316666667,0.216666667,1,1,1,1,1,0.916666667,0.783333333,0.4,0.533333333,0.316666667,0.021980272,0.115532844
MarinaFranklin,166,168,1,156,166,4681,4980,0.028174926,0.037810465,35.37585527,12.88952881,12.30895058,0.110312073,0.337632645,0.074229996,0.012842902,0.108979289,0.35440582,0.074872994,32.75323862,11.01141052,0.282592694,0.011669009,0.94247447,0.110861288,0.498990543,0.188614388,0.195540675,0.131380684,0.972774983,0.16,0.53,0.783333333,0.146666667,0.396666667,0.54,0.103333333,0.353333333,0.21,0.52,0.423333333,0.686666667,0.463333333,0.095157432,0.188449445
MarinaFranklin,173,174,1,168,173,5041,5190,0.026648173,0.02907685,10.86496676,6.487904054,7.653316256,0.053629482,0.185646048,0.049164379,0.007342659,0.052966371,0.190961609,0.049682984,9.678045425,5.707824678,0,0.000491334,1.408274633,0.006297495,0.183321229,0.011241657,0.092923839,0.333953988,0.391418479,0,0.533333333,0.966666667,0,0.066666667,0.173333333,0,0.066666667,0.4,0,0.66,0.333333333,0.233333333,0.036779126,0.143325236
MarinaFranklin,177,185,1,174,177,5221,5310,0.026367623,0.028127212,18.27961387,16.70958381,10.40927489,0.106862668,0.202994619,0.048258323,0.010210028,0.105228176,0.211337634,0.048891911,16.8072277,15.18192881,0,0,1.488037844,0.001790126,0.966703089,0,0.249176703,0.130695836,0.937640719,0,0.988888889,0.933333333,0,0.422222222,0.188888889,0,0.144444444,0.522222222,0.744444444,0.366666667,0.722222222,0.633333333,0.034126679,0.136612063
MarinaFranklin,188,189,1,185,188,5551,5640,0.033729009,0.046279735,8.902090552,20.80457888,15.13099339,0.122924256,0.126858767,0.162446324,0.01499403,0.119742103,0.132682803,0.16282334,8.169420942,18.34422938,0.141994144,0.057945167,0.627619774,0.179087043,1.028592492,0.203868206,0.574806144,0.19668697,0.879268546,0.066666667,0.366666667,0.8,0.255555556,0.566666667,0.244444444,0.144444444,0.411111111,0.111111111,0.922222222,0.2,0.744444444,0.177777778,0.094503901,0.042651353
MarinaFranklin,191,192,1,189,191,5671,5730,0.030078262,0.04468697,16.59473203,9.42676134,12.7163487,0.125629952,0.265189781,0.031252431,0.014611734,0.125310532,0.281405641,0.031879376,15.49184774,8.450026909,1.742697487,0.143286138,0.082094408,0.040292162,0.143461093,0.237756171,0.058622902,0.047775191,0.638778747,0.733333333,0.183333333,0.866666667,0,0,0.55,0,0.25,0.566666667,0.283333333,0.483333333,0.5,0.4,0.099706722,0.162816582
MarinaFranklin,193,196,1,192,193,5761,5790,0.012460416,0.008001816,7.13724714,3.773360761,5.68133926,0.037808712,0.094540502,0.031743877,0.005747012,0.037608186,0.101149842,0.031840596,6.424678333,3.010272298,0.471665533,0.008552753,0,0,0.27782656,0.006706989,0,0.55508691,0.4757557,0.666666667,0,1,0,0.166666667,0.666666667,0,0,0.933333333,0.466666667,0.733333333,0,0.1,0.015869258,0.053002826
MarinaFranklin,198,200,1,196,198,5881,5940,0.013870126,0.022239318,8.283634352,7.964347011,17.44826204,0.06451729,0.065821986,0.116232961,0.020200942,0.063700602,0.066137637,0.116757179,7.69978826,5.384133476,0.82890182,0.227925117,0,0,0.013587009,0.031602363,0.010826735,0.15647703,0.266196887,0.716666667,0.033333333,1,0,0,0.266666667,0,0,0,0.9,0,0.25,0.083333333,0.051423372,0.006293103
MarinaFranklin,202,205,1,200,202,6001,6060,0.032575041,0.046277614,14.40248443,3.633724448,12.16695998,0.0401772,0.182536191,0.055542957,0.013755654,0.038728435,0.197732506,0.056051004,13.06906471,3.191677637,0.70486403,0.358000217,0,0.297095803,1.190975447,0.844883583,0.560627272,0.0000141,0.707174665,0.35,0,0.916666667,0.65,0.7,0.666666667,0.65,0.65,0.1,0.433333333,0.016666667,0.733333333,0.166666667,0.092907947,0.034567754
MarinaFranklin,207,208,1,205,207,6151,6210,0.029063501,0.030636307,43.42644987,16.85243389,25.55379292,0.14785572,0.293750986,0.143242742,0.026322255,0.151410695,0.308092345,0.143440754,41.50501141,12.13694532,1.351479583,0.418597495,0.07239444,0.001239095,0.255528903,0.054231088,0.089286633,0.653871663,0.182986545,0.55,0.366666667,1,0,0.083333333,0.233333333,0,0,0.333333333,0.55,0.35,0.516666667,0,0.096328231,0.073940513
MarinaFranklin,216,218,1,208,216,6241,6480,0.031774258,0.031049126,20.2577987,14.79459774,15.92868277,0.122294616,0.353563139,0.093526568,0.016661486,0.123420406,0.373189797,0.093876236,19.28523063,12.08672522,0.953169112,0.156620824,0.097823894,0.039386662,0.221714741,0.067792784,0.031004926,0.095971899,0.558512165,0.825,0.379166667,0.7625,0,0.045833333,0.345833333,0,0.0625,0.295833333,0.679166667,0.229166667,0.575,0.325,0.065248414,0.155680914
MarinaFranklin,220,221,1,218,220,6541,6600,0.029961413,0.021454942,8.119920212,5.741043558,8.916036645,0.05385147,0.088052518,0.048512833,0.009253179,0.052208325,0.095464927,0.049084189,7.623249012,4.580423822,0,0,0.020546335,0.462996598,1.484021785,0.856408057,1.006832959,0.161806803,1.403173917,0,0,0.833333333,0.266666667,1,0.283333333,0.3,0.733333333,0.433333333,0.766666667,0.65,0.85,0.55,0.025090378,0.030897408
MarinaFranklin,226,229,1,221,226,6631,6780,0.034398541,0.03488104,16.61861664,8.539791445,14.65556366,0.103299105,0.194183541,0.048841277,0.016671037,0.100916405,0.207409686,0.048584882,15.69281381,8.826686637,0.338033165,0.0112043,0.288421045,0.015093999,0.727543675,0.141428087,0.304059951,0.101330811,1.014885493,0.313333333,0.426666667,0.866666667,0,0.553333333,0.14,0,0.586666667,0.1,0.706666667,0.3,0.74,0.386666667,0.06809503,0.022782063
MarinaFranklin,231,239,1,229,231,6871,6930,0.033143911,0.038301866,23.56735671,5.16033106,14.70318663,0.041813645,0.184347774,0.103663843,0.017779953,0.04102277,0.194009136,0.103081452,22.76240037,4.054860939,2.050073728,1.114625617,0.00974965,0,0.074629377,0.002112612,0.019328096,0.023401147,0.58656765,0.766666667,0.25,1,0,0.05,0,0,0,0,0.683333333,0,0.483333333,0.333333333,0.073634675,0.019715016
MarinaFranklin,244,246,1,239,244,7171,7320,0.046246807,0.039612054,21.87792607,7.570027886,18.89788321,0.083849174,0.267239039,0.131047327,0.020684285,0.084047154,0.283817694,0.131627612,20.47595006,6.893547262,1.092869715,0.609451787,0.467624135,0.156595429,0.67239094,0.096589466,0.128862822,0.307599428,0.506269425,0.446666667,0.42,0.686666667,0.273333333,0.32,0.413333333,0.033333333,0.213333333,0.246666667,0.4,0.36,0.48,0.153333333,0.148688305,0.096066876
MarinaFranklin,265,277,2,246,265,7381,7950,0.036224625,0.038924626,34.62531854,10.03426708,16.353639,0.090233265,0.326313959,0.125701525,0.017612047,0.089576984,0.345664654,0.125128791,32.16848305,8.239500093,0.322896444,0.004150318,0.381198554,0.020197142,0.379990699,0.04026204,0.075945365,0.226539696,0.518535434,0.310526316,0.357894737,0.721052632,0.071929825,0.175438596,0.468421053,0,0.147368421,0.380701754,0.373684211,0.535087719,0.468421053,0.312280702,0.081048206,0.107360561
MarinaFranklin,282,283,2,277,282,8311,8460,0.027196395,0.029206812,4.150334627,7.183738083,12.87081383,0.072855534,0.070200806,0.085713806,0.011855356,0.069607874,0.07887552,0.08633838,3.701751545,6.904070839,1.830204382,0.958888196,0.0000806,0.010415377,0.765392409,0.075975909,0.213318254,0.296310203,0.864342507,0.926666667,0,0.86,0,0.18,0.026666667,0,0,0.033333333,0.366666667,0.32,0.393333333,0.533333333,0.058694681,0.019289529
MarinaFranklin,286,287,2,283,286,8491,8580,0.012189722,0.023174313,17.76763792,7.944039623,12.4230311,0.047365967,0.231278924,0.046158131,0.013785058,0.046543966,0.243694882,0.045973588,15.65124837,6.047952083,0.037260131,0,0,0.263450959,0.949941858,0.662450864,0.554918062,0.401718944,0.718927636,0.066666667,0.166666667,0.8,0.544444444,0.677777778,0.877777778,0.511111111,0.622222222,0.355555556,0.433333333,0.711111111,0.577777778,0.244444444,0.030715901,0.042897958
MarinaFranklin,288,291,2,287,288,8611,8640,0.009839613,0.029329483,18.42151449,4.936098038,14.93208055,0.06859388,0.189189518,0.053335302,0.017815919,0.068701904,0.197402253,0.052349412,16.68742019,5.210744473,1.462059993,0.679695253,0,0,0.080687213,0.012569953,0.026871557,0.0872515,0.94328287,0.866666667,0.166666667,1,0,0,0.2,0,0,0.233333333,0.833333333,0.133333333,0.533333333,0.533333333,0.04570862,0.011830517
MarinaFranklin,292,296,2,291,292,8731,8760,0.017713811,0.016736807,6.974796377,3.036389354,10.91515348,0.073485915,0.209562627,0.121094586,0.011206403,0.07455063,0.223955288,0.120754418,5.769429342,3.45146427,0,0,0,1.480419733,1.672710233,2.0589332,0.983235267,0.118507527,1.1222841,0,0,0.166666667,0.933333333,1,1,0.866666667,0.966666667,0.433333333,0.366666667,0.8,0.8,0.633333333,0.027015979,0.07352737
MaryMack,8,10,2,0,8,1,240,0.070750211,0.07317148,54.60161396,82.37373473,422.7729641,0.078147758,0.231339558,0.081594842,0.197758126,0.075359663,0.243441824,0.083163399,193.9686006,57.28810933,0.383824851,0.166063492,0.440954956,0.145947128,0.007526836,0.424279725,0.080542029,0.07301712,0.288348915,0.204166667,0.7875,0.9,0.308333333,0.033333333,0.541666667,0.320833333,0.279166667,0.170833333,0.216666667,0,0.504166667,0.175,0.0975386,0.115190383
MaryMack,21,25,2,10,21,301,630,0.016376023,0.013886231,85.56930721,14.45497569,34.77152914,0.049957537,0.297523659,0.059336039,0.021567041,0.047455151,0.31036748,0.061544445,58.15784273,8.360662214,0.397037888,0.200851849,1.103014191,0.265211402,0.110780442,0.342808491,0.138140934,0.280926341,0.757403948,0.242424242,0.824242424,1,0.321212121,0.224242424,0.527272727,0.315151515,0.378787879,0.084848485,0.339393939,0.021212121,0.533333333,0.375757576,0.028499683,0.027717159
MaryMack,33,41,2,25,33,751,990,0.015791258,0.024414811,42.13951493,22.31947666,59.30098456,0.12839361,0.369856311,0.14804493,0.036718735,0.124309666,0.382067348,0.148924329,29.88139622,11.6212039,0.760302202,0.385201847,0.830463418,0.054699807,0.057525647,0.024119014,0.02228364,0.406460034,1.253951802,0.1875,0.883333333,0.920833333,0.175,0.220833333,0.320833333,0,0,0.1625,0.566666667,0.025,0.470833333,0.491666667,0.065435988,0.042954312
MaryMack,49,59,2,41,49,1231,1470,0.025037449,0.014372859,32.01933383,9.168915524,18.15292551,0.080463428,0.264483799,0.110084402,0.011519816,0.0761159,0.278272216,0.108286966,22.20081106,5.219585668,0.212442151,0.000899173,0.700905973,0.127484449,0,0.20930682,0.016893473,0.378332431,0.74806115,0.045833333,0.95,1,0.204166667,0.0625,0.516666667,0.2,0,0.308333333,0.4625,0.041666667,0.429166667,0.291666667,0.009630949,0.030634752
MaryMack,65,67,2,59,65,1771,1950,0.054648058,0.058638679,74.22152807,29.75051621,64.52988876,0.15902818,0.287104867,0.210738704,0.043381143,0.15487785,0.300795097,0.20752733,54.73400194,15.26920828,0.006617964,0.000647955,1.016005267,0.513224089,0.172332299,0.46081205,0.112289964,0.208760164,0.417861071,0,0.955555556,0.816666667,0.438888889,0.527777778,0.672222222,0.405555556,0.266666667,0.522222222,0.305555556,0.038888889,0.427777778,0.277777778,0.031767117,0.063597123
MaryMack,77,78,2,67,77,2011,2310,0.022922247,0.02443702,62.94544484,12.67255779,53.32794804,0.13491161,0.293434939,0.114664739,0.032507578,0.128162578,0.304698269,0.112291342,44.65552121,5.984791857,0.614758696,0.122949241,0.950293877,0.002330863,0.039580911,0.124801164,0.017843502,0.772415736,0.939538579,0.12,0.876666667,0.97,0,0.063333333,0.57,0,0,0.406666667,0.613333333,0.1,0.186666667,0.203333333,0.036163246,0.033301238
MaryMack,81,82,2,78,81,2341,2430,0.029413574,0.022295037,18.4194899,16.85954123,38.46485885,0.102008548,0.344330815,0.112407924,0.023547845,0.095096588,0.356611372,0.1138991,13.15104718,8.101232055,0.170438226,0.040565226,1.309222056,0.022851937,0.086110945,0.108306254,0.008176667,1.028750896,0.955350342,0,0.944444444,0.944444444,0.1,0.477777778,0.677777778,0,0,0.522222222,0.8,0.055555556,0.144444444,0.266666667,0.022806722,0.037590352
MaryMack,86,87,2,82,86,2461,2580,0.074519529,0.072604679,54.202929,19.47356265,44.81563701,0.121871716,0.267128472,0.092409811,0.025491585,0.115373547,0.275822235,0.094012213,38.55216611,9.609220364,0.412516592,0.051305663,0.487393959,0,0.001457581,0.249681079,0,0.740701603,0.707315118,0,0.683333333,0.833333333,0,0.066666667,0.725,0,0,0.383333333,0.766666667,0,0.233333333,0.058333333,0.023060441,0.025840186
MaryMack,91,93,2,87,91,2611,2730,0.03489104,0.03575283,62.17224055,28.16623097,45.8814596,0.099780617,0.380692444,0.109535167,0.032189561,0.097140173,0.392687007,0.113713479,45.62480884,20.15430499,1.126764852,0.779244805,0.331919155,0.005976964,0,0.100907933,0.006374415,0.58529828,1.361306509,0.425,0.6,1,0,0,0.433333333,0,0,0.158333333,0.658333333,0.025,0.458333333,0.35,0.032878326,0.068344395
MaryMack,97,106,2,93,97,2791,2910,0.016954068,0.01289277,46.65307148,20.21737541,50.27890113,0.058258266,0.181214629,0.07421677,0.031110948,0.055038165,0.183848478,0.075487134,33.84058781,7.621594033,0.212778371,0.159530303,0.264601586,0,0.093492542,0.025443509,0.013801499,1.003367017,0.875863181,0,0.383333333,1,0,0,0.616666667,0,0,0.533333333,0.933333333,0,0.175,0.208333333,0.028801423,0.017002868
MaryMack,108,119,2,106,108,3181,3240,0.119917367,0.13214711,47.69231769,21.34866855,139.8951026,0.180090004,0.198195743,0.127763943,0.064210034,0.168963594,0.191908592,0.1182493,23.15321535,7.072647143,0.652108738,0.412555433,1.062191338,0.270509779,0.013628261,0.8472844,0.991255578,1.4707628,0.628732913,0,0.566666667,0.05,0.05,0.066666667,0.283333333,0.016666667,0,0.316666667,0.766666667,0.3,0,0.116666667,0.025125855,0.08380645
MaryMack,121,129,2,119,121,3571,3630,0.040773396,0.040724138,49.87165291,6.300499263,15.23072778,0.017939821,0.091046767,0.019858242,0.008836377,0.016442398,0.095675643,0.016403053,32.71235535,4.016051083,0.087424627,0,1.639727417,0.005069797,0,0.624154433,0,0.097656883,0.071028247,0,0.816666667,0.983333333,0.316666667,0.033333333,0.983333333,0.733333333,0.033333333,0.6,0,0,0.15,0.183333333,0.011447228,0.022873277
MaryMack,132,135,2,129,132,3871,3960,0.119172573,0.117955354,67.98621286,46.65424024,299.3632466,0.072804922,0.203409578,0.140443791,0.566596421,0.068988931,0.210183125,0.1373028,230.5740509,99.01694136,0.001107647,0,1.238154744,0.124906995,0.033412022,0.210949846,0.118926944,0.201546332,0.146944387,0,0.744444444,0.711111111,0.233333333,0,0.511111111,0.155555556,0.288888889,0.344444444,0,0.177777778,0.255555556,0.188888889,0.247036868,0.311011525
MaryMack,138,139,2,135,138,4051,4140,0.042030562,0.054769911,42.53436321,21.26038653,14.5010665,0.089459116,0.107516839,0.036432723,0.034949207,0.088100075,0.118661274,0.038709385,57.80243634,28.52052594,1.903516567,0.635491789,0.25842557,0.023867099,0.012716367,0.308462028,0.014649511,0.001408312,0.197164801,0.688888889,0.111111111,0.955555556,0,0,0,0.088888889,0,0.122222222,0,0.033333333,0.3,0.522222222,0.069989078,0.063665462
